FECHA (YYMMDD);HORA (HHMM);;
201201;1800;19,1801;
201201;1900;18,4714;
201201;2000;17,0376;
201201;2100;16,1957;
201201;2200;15,2935;
201201;2300;13,4849;
201202;0000;12,3014;
201202;0100;11,5596;
201202;0200;11,3011;
201202;0300;10,9842;
201202;0400;10,834;
201202;0500;10,5755;
201202;0600;10,5503;
201202;0700;11,7835;
201202;0800;14,3333;
201202;0900;17,8737;
201202;1000;20,0733;
201202;1100;22,1312;
201202;1200;23,9976;
201202;1300;25,7055;
201202;1400;26,9051;
201202;1500;27,7798;
201202;1600;28,2461;
201202;1700;27,904;
201202;1800;27,0453;
201202;1900;25,6616;
201202;2000;23,3029;
201202;2100;21,2526;
201202;2200;20,1105;
201202;2300;18,8851;
201203;0000;17,6515;
201203;0100;16,9094;
201203;0200;15,6837;
201203;0300;14,9919;
201203;0400;14,4833;
201203;0500;13,5535;
201203;0600;13,5783;
201203;0700;16,3312;
201203;0800;19,0641;
201203;0900;21,3388;
201203;1000;23,6218;
201203;1100;24,5715;
201203;1200;26,2044;
201203;1300;27,029;
201203;1400;27,6954;
201203;1500;28,7283;
201203;1600;29,3612;
201203;1700;29,1609;
201203;1800;27,9605;
201203;1900;26,4685;
201203;2000;23,5182;
201203;2100;21,4428;
201203;2200;19,7424;
201203;2300;18,5087;
201204;0000;17,725;
201204;0100;16,9152;
201204;0200;15,745;
201204;0300;14,9948;
201204;0400;14,0946;
201204;0500;13,1777;
201204;0600;12,9442;
201204;0700;15,9524;
201204;0800;19,0461;
201204;0900;21,154;
201204;1000;23,4954;
201204;1100;25,02;
201204;1200;26,5279;
201204;1300;27,8026;
201204;1400;28,8189;
201204;1500;29,0185;
201204;1600;28,0932;
201204;1700;26,8344;
201204;1800;25,4424;
201204;1900;23,8171;
201204;2000;21,3333;
201204;2100;19,3152;
201204;2200;18,1315;
201204;2300;17,1062;
201205;0000;15,9696;
201205;0100;14,986;
201205;0200;13,8608;
201205;0300;12,9774;
201205;0400;11,9355;
201205;0500;11,6603;
201205;0600;11,5851;
201205;0700;13,8433;
201205;0800;17,3862;
201205;0900;19,7609;
201205;1000;21,8272;
201205;1100;23,8935;
201205;1200;25,1932;
201205;1300;26,8428;
201205;1400;27,5257;
201205;1500;28,4087;
201205;1600;28,4667;
201205;1700;27,9152;
201205;1800;26,4398;
201205;1900;24,6479;
201205;2000;21,5891;
201205;2100;19,3471;
201205;2200;18,2884;
201205;2300;17,2797;
201206;0000;16,8043;
201206;0100;15,9187;
201206;0200;14,6435;
201206;0300;13,9516;
201206;0400;13,0347;
201206;0500;12,6846;
201206;0600;12,4344;
201206;0700;14,7342;
201206;0800;17,4848;
201206;0900;20,4678;
201206;1000;23,5257;
201206;1100;25,6504;
201206;1200;27,9667;
201206;1300;29,2736;
201206;1400;29,9482;
201206;1500;30,5789;
201206;1600;30,7475;
201206;1700;30,0137;
201206;1800;28,5468;
201206;1900;25,7214;
201206;2000;22,821;
201206;2100;20,7707;
201206;2200;19,2786;
201206;2300;17,9615;
201207;0000;16,9696;
201207;0100;16,3692;
201207;0200;15,3594;
201207;0300;14,1509;
201207;0400;13,309;
201207;0500;12,5505;
201207;0600;12,242;
201207;0700;14,5752;
201207;0800;18,0833;
201207;0900;20,8319;
201207;1000;23,4733;
201207;1100;25,7729;
201207;1200;26,3558;
201207;1300;27,2555;
201207;1400;27,7718;
201207;1500;27,9547;
201207;1600;27,5226;
201207;1700;26,4707;
201207;1800;24,7119;
201207;1900;22,4783;
201207;2000;18,9112;
201207;2100;15,993;
201207;2200;14,8261;
201207;2300;14,0676;
201208;0000;13,4674;
201208;0100;12,9255;
201208;0200;12,3087;
201208;0300;12,3585;
201208;0400;11,5833;
201208;0500;10,7451;
201208;0600;10,5616;
201208;0700;12,6614;
201208;0800;15,5362;
201208;0900;18,4138;
201208;1000;21,3801;
201208;1100;24,3381;
201208;1200;26,4044;
201208;1300;28,1623;
201208;1400;29,0787;
201208;1500;30,0783;
201208;1600;30,7612;
201208;1700;30,3753;
201208;1800;29,4105;
201208;1900;27,7601;
201208;2000;24,6098;
201208;2100;22,5761;
201208;2200;21,3174;
201208;2300;20,2671;
201209;0000;19,0333;
201209;0100;17,8986;
201209;0200;16,9482;
201209;0300;15,6698;
201209;0400;14,8279;
201209;0500;14,3194;
201209;0600;14,0442;
201209;0700;17,9547;
201209;0800;21,1294;
201209;0900;23,2373;
201209;1000;25,1454;
201209;1100;27,32;
201209;1200;29,7029;
201209;1300;30,4359;
201209;1400;31,1855;
201209;1500;32,1036;
201209;1600;32,1029;
201209;1700;31,1678;
201209;1800;29,7924;
201209;1900;27,4004;
201209;2000;24,5417;
201209;2100;22,8902;
201209;2200;21,7398;
201209;2300;20,4062;
201210;0000;18,9225;
201210;0100;17,5137;
201210;0200;16,2551;
201210;0300;15,4523;
201210;0400;14,3522;
201210;0500;13,202;
201210;0600;12,8768;
201210;0700;14,7183;
201210;0800;17,4696;
201210;0900;18,7693;
201210;1000;19,3923;
201210;1100;19,0018;
201210;1200;20,9182;
201210;1300;20,2511;
201210;1400;20,784;
201210;1500;21,7337;
201210;1600;22,5083;
201210;1700;23,4152;
201210;1800;23,0565;
201210;1900;21,5895;
201210;2000;19,4975;
201210;2100;17,7887;
201210;2200;16,4801;
201210;2300;15,3857;
201211;0000;14,5772;
201211;0100;13,5853;
201211;0200;13,3768;
201211;0300;13,2766;
201211;0400;13,2514;
201211;0500;11,7596;
201211;0600;11,4761;
201211;0700;13,9009;
201211;0800;16,6765;
201211;0900;18,2928;
201211;1000;20,3424;
201211;1100;22,3921;
201211;1200;24,325;
201211;1300;26,0951;
201211;1400;27,6697;
201211;1500;28,2359;
201211;1600;28,769;
201211;1700;28,7602;
201211;1800;27,6182;
201211;1900;26,2429;
201211;2000;23,5258;
201211;2100;21,3754;
201211;2200;19,9501;
201211;2300;;
201212;0000;;
201212;0100;;
201212;0200;;
201212;0300;;
201212;0400;;
201212;0500;;
201212;0600;;
201212;0700;;
201212;0800;;
201212;0900;;
201212;1000;;
201212;1100;;
201212;1200;26,089;
201212;1300;27,7722;
201212;1400;29,1718;
201212;1500;29,7298;
201212;1600;29,6044;
201212;1700;28,729;
201212;1800;27,7537;
201212;1900;24,8533;
201212;2000;22,5946;
201212;2100;20,6359;
201212;2200;19,3855;
201212;2300;18,4185;
201213;0000;17,5932;
201213;0100;16,7511;
201213;0200;16,1757;
201213;0300;15,2669;
201213;0400;14,625;
201213;0500;13,6534;
201213;0600;13,1616;
201213;0700;15,8614;
201213;0800;18,0892;
201213;0900;20,1638;
201213;1000;22,6551;
201213;1100;25,3965;
201213;1200;27,4961;
201213;1300;29,0457;
201213;1400;29,8454;
201213;1500;31,0116;
201213;1600;31,2529;
201213;1700;31,5526;
201213;1800;31,1204;
201213;1900;30,7435;
201213;2000;28,1098;
201213;2100;25,9761;
201213;2200;24,3007;
201213;2300;22,8337;
201214;0000;21,125;
201214;0100;19,6236;
201214;0200;17,9315;
201214;0300;16,9062;
201214;0400;15,9362;
201214;0500;15,2944;
201214;0600;14,4192;
201214;0700;17,4964;
201214;0800;20,721;
201214;0900;22,754;
201214;1000;24,9036;
201214;1100;26,4199;
201214;1200;26,4612;
201214;1300;25,5276;
201214;1400;27,9522;
201214;1500;29,0101;
201214;1600;29,5098;
201214;1700;29,3761;
201214;1800;28,859;
201214;1900;27,5837;
201214;2000;24,825;
201214;2100;;
201214;2200;;
201214;2300;;
201215;0000;;
201215;0100;;
201215;0200;;
201215;0300;;
201215;0400;;
201215;0500;;
201215;0600;;
201215;0700;;
201215;0800;;
201215;0900;;
201215;1000;;
201215;1100;24,3435;
201215;1200;25,7348;
201215;1300;26,8344;
201215;1400;27,8757;
201215;1500;28,9921;
201215;1600;29,3091;
201215;1700;29,2736;
201215;1800;28,4982;
201215;1900;26,7812;
201215;2000;24,2808;
201215;2100;22,3221;
201215;2200;21,0051;
201215;2300;19,613;
201216;0000;18,4376;
201216;0100;17,929;
201216;0200;17,0369;
201216;0300;16,2865;
201216;0400;14,9597;
201216;0500;14,2679;
201216;0600;14,0844;
201216;0700;16,8685;
201216;0800;19,9182;
201216;0900;22,6261;
201216;1000;24,7757;
201216;1100;26,8587;
201216;1200;27,8417;
201216;1300;28,8736;
201216;1400;29,7565;
201216;1500;30,1979;
201216;1600;30,5225;
201216;1700;29,8387;
201216;1800;28,7718;
201216;1900;26,688;
201216;2000;23,5126;
201216;2100;21,779;
201216;2200;20,6119;
201216;2300;19,7449;
201217;0000;18,1862;
201217;0100;16,7934;
201217;0200;15,8261;
201217;0300;14,6676;
201217;0400;14,0757;
201217;0500;13,1088;
201217;0600;12,8836;
201217;0700;14,7419;
201217;0800;17,6;
201217;0900;20,732;
201217;1000;23,4233;
201217;1100;26,1312;
201217;1200;27,6642;
201217;1300;28,6972;
201217;1400;29,6968;
201217;1500;30,2465;
201217;1600;29,3127;
201217;1700;27,9373;
201217;1800;26,162;
201217;1900;23,8616;
201217;2000;20,6946;
201217;2100;18,6693;
201217;2200;16,1355;
201217;2300;14,4759;
201218;0000;13,4674;
201218;0100;11,4173;
201218;0200;11,3587;
201218;0300;11,5252;
201218;0400;11,5833;
201218;0500;11,5367;
201218;0600;11,6283;
201218;0700;11,3197;
201218;0800;11,9529;
201218;0900;12,4194;
201218;1000;12,1525;
201218;1100;13,2191;
201218;1200;15,7522;
201218;1300;17,554;
201218;1400;19,8204;
201218;1500;21,1033;
201218;1600;21,9029;
201218;1700;21,7776;
201218;1800;21,3522;
201218;1900;20,5935;
201218;2000;18,5848;
201218;2100;17,0178;
201218;2200;15,3504;
201218;2300;14,2335;
201219;0000;13,2083;
201219;0100;12,9285;
201219;0200;12,1533;
201219;0300;11,4531;
201219;0400;10,7946;
201219;0500;10,236;
201219;0600;10,2442;
201219;0700;12,4357;
201219;0800;13,7355;
201219;0900;15,3103;
201219;1000;18,1536;
201219;1100;20,1533;
201219;1200;22,1112;
201219;1300;23,1859;
201219;1400;24,5022;
201219;1500;25,3351;
201219;1600;25,7682;
201219;1700;25,9594;
201219;1800;24,9174;
201219;1900;23,2087;
201219;2000;20,75;
201219;2100;18,4569;
201219;2200;16,7732;
201219;2300;15,8614;
201220;0000;14,9279;
201220;0100;13,636;
201220;0200;13,0442;
201220;0300;12,3441;
201220;0400;11,6605;
201220;0500;11,0103;
201220;0600;10,8851;
201220;0700;14,0016;
201220;0800;17,8696;
201220;0900;19,2608;
201220;1000;21,3105;
201220;1100;23,2685;
201220;1200;25,0682;
201220;1300;26,4678;
201220;1400;28,0757;
201220;1500;29,1254;
201220;1600;29,7583;
201220;1700;29,9902;
201220;1800;29,1648;
201220;1900;27,8645;
201220;2000;25,3141;
201220;2100;22,9471;
201220;2200;21,3551;
201220;2300;19,763;
201221;0000;18,296;
201221;0100;17,704;
201221;0200;16,4619;
201221;0300;15,5349;
201221;0400;14,8347;
201221;0500;14,293;
201221;0600;14,1011;
201221;0700;17,8435;
201221;0800;21,7347;
201221;0900;23,4678;
201221;1000;25,4825;
201221;1100;27,2503;
201221;1200;28,7917;
201221;1300;29,9486;
201221;1400;31,0815;
201221;1500;31,7244;
201221;1600;31,8785;
201221;1700;31,3387;
201221;1800;29,7551;
201221;1900;27,388;
201221;2000;24,496;
201221;2100;22,5123;
201221;2200;21,0286;
201221;2300;20,2032;
201222;0000;18,8946;
201222;0100;19,4942;
201222;0200;18,0271;
201222;0300;16,3851;
201222;0400;15,2674;
201222;0500;14,6838;
201222;0600;14,317;
201222;0700;17,4086;
201222;0800;21,6917;
201222;0900;23,6569;
201222;1000;25,6898;
201222;1100;27,2395;
201222;1200;28,7059;
201222;1300;29,4554;
201222;1400;29,5134;
201222;1500;30,1464;
201222;1600;29,8135;
201222;1700;28,9623;
201222;1800;27,9787;
201222;1900;26,4283;
201222;2000;23,9779;
201222;2100;22,0943;
201222;2200;20,7189;
201222;2300;19,9518;
201223;0000;18,9682;
201223;0100;18,0594;
201223;0200;16,9174;
201223;0300;16,3171;
201223;0400;15,7;
201223;0500;15,2217;
201223;0600;15,1616;
201223;0700;17,1895;
201223;0800;20,3476;
201223;0900;22,3888;
201223;1000;24,0551;
201223;1100;25,1548;
201223;1200;25,5377;
201223;1300;26,0957;
201223;1400;26,387;
201223;1500;26,645;
201223;1600;26,6946;
201223;1700;26,2776;
201223;1800;25,5855;
201223;1900;24,2851;
201223;2000;22,2098;
201223;2100;20,3178;
201223;2200;19,3257;
201223;2300;18,6254;
201224;0000;17,975;
201224;0100;17,5902;
201224;0200;16,9648;
201224;0300;16,0229;
201224;0400;15,4446;
201224;0500;14,6527;
201224;0600;14,2275;
201224;0700;16,9047;
201224;0800;19,8627;
201224;0900;21,9457;
201224;1000;24,612;
201224;1100;26,0366;
201224;1200;27,8279;
201224;1300;29,3126;
201224;1400;29,9105;
201224;1500;30,4435;
201224;1600;30,5015;
201224;1700;30,1344;
201224;1800;29,3257;
201224;1900;28,1921;
201224;2000;25,8167;
201224;2100;23,6069;
201224;2200;22,2148;
201224;2300;20,9062;
201225;0000;19,624;
201225;0100;18,7971;
201225;0200;17,5968;
201225;0300;16,6464;
201225;0400;15,9355;
201225;0500;15,9187;
201225;0600;15,3185;
201225;0700;18,0866;
201225;0800;22,2029;
201225;0900;24,3109;
201225;1000;26,4855;
201225;1100;28,2268;
201225;1200;29,7348;
201225;1300;30,9011;
201225;1400;31,8424;
201225;1500;32,234;
201225;1600;32,2092;
201225;1700;31,6819;
201225;1800;29,9398;
201225;1900;27,8645;
201225;2000;25,4725;
201225;2100;23,9137;
201225;2200;22,4801;
201225;2300;21,8714;
201226;0000;20,646;
201226;0100;19,029;
201226;0200;17,7869;
201226;0300;17,0365;
201226;0400;16,2696;
201226;0500;15,6595;
201226;0600;15,2928;
201226;0700;17,5851;
201226;0800;21,6265;
201226;0900;23,5261;
201226;1000;25,109;
201226;1100;26,0004;
201226;1200;26,4;
201226;1300;26,4319;
201226;1400;27,3315;
201226;1500;27,8479;
201226;1600;27,3891;
201226;1700;26,7304;
201226;1800;25,2551;
201226;1900;23,6464;
201226;2000;20,771;
201226;2100;18,6373;
201226;2200;17,2786;
201226;2300;16,4115;
201227;0000;16,1279;
201227;0100;15,3096;
201227;0200;14,7011;
201227;0300;13,9426;
201227;0400;13,3257;
201227;0500;12,5338;
201227;0600;12,4336;
201227;0700;12,7169;
201227;0800;14,4667;
201227;0900;16,4987;
201227;1000;19,2566;
201227;1100;22,4145;
201227;1200;24,4476;
201227;1300;25,3805;
201227;1400;26,3468;
201227;1500;27,0715;
201227;1600;27,9044;
201227;1700;27,5623;
201227;1800;26,7787;
201227;1900;25,4783;
201227;2000;23,4029;
201227;2100;21,3859;
201227;2200;19,9522;
201227;2300;18,9935;
201228;0000;18,2182;
201228;0100;17,7428;
201228;0200;16,959;
201228;0300;16,4171;
201228;0400;15,9083;
201228;0500;15,2534;
201228;0600;14,5283;
201228;0700;16,0229;
201228;0800;18,4642;
201228;0900;20,9221;
201228;1000;23,7551;
201228;1100;26,0048;
201228;1200;27,6544;
201228;1300;28,8957;
201228;1400;29,712;
201228;1500;29,5616;
201228;1600;29,5362;
201228;1700;28,9359;
201228;1800;27,1522;
201228;1900;24,8935;
201228;2000;22,6098;
201228;2100;21,0844;
201228;2200;19,8507;
201228;2300;18,9337;
201229;0000;18,25;
201229;0100;17,6235;
201229;0200;16,5648;
201229;0300;16,1228;
201229;0400;15,3779;
201229;0500;14,8694;
201229;0600;14,2858;
201229;0700;15,4107;
201229;0800;18,6044;
201229;0900;20,354;
201229;1000;21,0704;
201229;1100;22,5616;
201229;1200;24,5696;
201229;1300;25,1526;
201229;1400;25,8439;
201229;1500;26,6601;
201229;1600;26,8682;
201229;1700;26,4761;
201229;1800;25,2924;
201229;1900;23,7087;
201229;2000;21,6417;
201229;2100;19,8236;
201229;2200;18,7815;
201229;2300;17,8311;
201230;0000;16,9308;
201230;0100;16,5554;
201230;0200;16,0884;
201230;0300;15,1357;
201230;0400;14,8855;
201230;0500;14,5353;
201230;0600;14,6185;
201230;0700;16,4866;
201230;0800;18,8696;
201230;0900;20,3443;
201230;1000;23,0272;
201230;1100;24,7351;
201230;1200;26,7598;
201230;1300;28,3261;
201230;1400;29,0924;
201230;1500;30,4837;
201230;1600;31,5083;
201230;1700;31,5652;
201230;1800;31,0898;
201230;1900;29,5061;
201230;2000;27,4308;
201230;2100;25,2387;
201230;2200;23,5717;
201230;2300;22,1964;
201231;0000;20,8293;
201231;0100;19,0456;
201231;0200;17,6786;
201231;0300;16,8782;
201231;0400;16,2362;
201231;0500;15,418;
201231;0600;14,9844;
201231;0700;18,2601;
201231;0800;23,2098;
201231;0900;24,6511;
201231;1000;26,859;
201231;1100;29,1921;
201231;1200;30,375;
201231;1300;31,2251;
201231;1400;31,4648;
201231;1500;30,8145;
201231;1600;29,9725;
201231;1700;29,6387;
201231;1800;28,4718;
201231;1900;27,3797;
201231;2000;25,1793;
201231;2100;23,304;
201231;2200;21,6703;
201231;2300;20,3032;
210101;0000;19,0779;
210101;0100;18,2692;
210101;0200;18,1438;
210101;0300;17,9935;
210101;0400;17,9097;
210101;0500;17,6927;
210101;0600;16,759;
210101;0700;17,7086;
210101;0800;20,9833;
210101;0900;22,8987;
210101;1000;23,9816;
210101;1100;25,5562;
210101;1200;26,9142;
210101;1300;27,8972;
210101;1400;28,0551;
210101;1500;28,563;
210101;1600;29,0961;
210101;1700;28,5207;
210101;1800;27,8036;
210101;1900;26,5533;
210101;2000;24,0446;
210101;2100;21,8693;
210101;2200;20,0272;
210101;2300;19,3351;
210102;0000;18,6432;
210102;0100;18,0678;
210102;0200;17,919;
210102;0300;17,6671;
210102;0400;16,15;
210102;0500;15,0367;
210102;0600;14,6783;
210102;0700;14,7281;
210102;0800;16,3308;
210102;0900;19,4221;
210102;1000;22,5218;
210102;1100;24,3214;
210102;1200;23,8294;
210102;1300;25,3207;
210102;1400;27,0286;
210102;1500;27,62;
210102;1600;26,9946;
210102;1700;26,1858;
210102;1800;26,2223;
210102;1900;25,1435;
210102;2000;23,0348;
210102;2100;20,7511;
210102;2200;19,4257;
210102;2300;18,6671;
210103;0000;17,7;
210103;0100;17,3486;
210103;0200;16,9732;
210103;0300;15,5864;
210103;0400;15,3029;
210103;0500;15,5277;
210103;0600;15,8858;
210103;0700;15,8357;
210103;0800;18,4127;
210103;0900;21,2623;
210103;1000;23,712;
210103;1100;25,5116;
210103;1200;27,3529;
210103;1300;28,5109;
210103;1400;29,4689;
210103;1500;30,1851;
210103;1600;30,9765;
210103;1700;30,5761;
210103;1800;29,2674;
210103;1900;27,3754;
210103;2000;25,0083;
210103;2100;23,2485;
210103;2200;21,9482;
210103;2300;20,8311;
210104;0000;20,2474;
210104;0100;18,8304;
210104;0200;17,9383;
210104;0300;17,3714;
210104;0400;16,7376;
210104;0500;16,254;
210104;0600;16,0036;
210104;0700;17,7116;
210104;0800;20,3612;
210104;0900;23,2443;
210104;1000;25,3522;
210104;1100;27,3518;
210104;1200;28,8348;
210104;1300;29,0928;
210104;1400;29,5507;
210104;1500;30,1921;
210104;1600;30,6917;
210104;1700;30,0736;
210104;1800;28,1648;
210104;1900;26,0145;
210104;2000;23,0641;
210104;2100;21,0137;
210104;2200;20,1633;
210104;2300;19,0214;
210105;0000;17,9293;
210105;0100;16,3872;
210105;0200;15,2185;
210105;0300;14,3266;
210105;0400;13,6597;
210105;0500;12,9263;
210105;0600;12,5344;
210105;0700;13,0259;
210105;0800;15,8674;
210105;0900;18,4844;
210105;1000;20,7257;
210105;1100;23,3421;
210105;1200;25,2333;
210105;1300;26,5795;
210105;1400;27,6232;
210105;1500;28,0728;
210105;1600;28,3307;
210105;1700;27,9304;
210105;1800;26,6217;
210105;1900;24,3546;
210105;2000;22,0376;
210105;2100;20,1372;
210105;2200;18,8618;
210105;2300;18,3199;
210106;0000;17,3195;
210106;0100;16,3941;
210106;0200;15,4343;
210106;0300;14,0009;
210106;0400;13,4674;
210106;0500;12,7588;
210106;0600;12,3836;
210106;0700;13,7085;
210106;0800;16,6833;
210106;0900;19,8152;
210106;1000;22,9816;
210106;1100;24,5229;
210106;1200;25,9391;
210106;1300;27,2638;
210106;1400;28,4884;
210106;1500;29,3298;
210106;1600;29,5961;
210106;1700;29,2123;
210106;1800;28,762;
210106;1900;27,5783;
210106;2000;24,7362;
210106;2100;22,1776;
210106;2200;20,5022;
210106;2300;19,4018;
210107;0000;18,7515;
210107;0100;17,8594;
210107;0200;17,559;
210107;0300;16,5587;
210107;0400;16,0917;
210107;0500;15,0452;
210107;0600;14,72;
210107;0700;16,1479;
210107;0800;19,4808;
210107;0900;22,6472;
210107;1000;24,6051;
210107;1100;26,6131;
210107;1200;28,1627;
210107;1300;29,2873;
210107;1400;30,0704;
210107;1500;30,4116;
210107;1600;30,803;
210107;1700;30,2526;
210107;1800;29,1605;
210107;1900;27,4685;
210107;2000;24,3932;
210107;2100;22,4844;
210107;2200;21,5924;
210107;2300;20,9837;
210108;0000;19,8167;
210108;0100;18,5236;
210108;0200;17,6565;
210108;0300;16,6312;
210108;0400;15,9362;
210108;0500;14,836;
210108;0600;14,2025;
210108;0700;15,2191;
210108;0800;18,3044;
210108;0900;20,479;
210108;1000;22,8954;
210108;1100;25,8366;
210108;1200;26,8946;
210108;1300;27,6776;
210108;1400;28,1939;
210108;1500;27,6018;
210108;1600;26,4765;
210108;1700;25,6428;
210108;1800;25,4257;
210108;1900;24,0421;
210108;2000;22,125;
210108;2100;19,9236;
210108;2200;18,8732;
210108;2300;17,4978;
210109;0000;16,0475;
210109;0100;15,2777;
210109;0200;14,1442;
210109;0300;13,3524;
210109;0400;12,7689;
210109;0500;12,327;
210109;0600;11,6685;
210109;0700;11,5933;
210109;0800;12,7681;
210109;0900;14,1263;
210109;1000;17,8522;
210109;1100;20,9268;
210109;1200;22,1847;
210109;1300;23,7678;
210109;1400;24,8507;
210109;1500;25,8921;
210109;1600;27,0167;
210109;1700;26,7152;
210109;1800;24,5565;
210109;1900;23,4478;
210109;2000;20,7891;
210109;2100;18,8554;
210109;2200;17,4717;
210109;2300;16,5047;
210110;0000;15,4438;
210110;0100;14,4437;
210110;0200;13,0935;
210110;0300;12,4599;
210110;0400;11,6764;
210110;0500;10,8846;
210110;0600;10,6761;
210110;0700;12,2842;
210110;0800;15,009;
210110;0900;17,9178;
210110;1000;20,2174;
210110;1100;21,9171;
210110;1200;23,1417;
210110;1300;24,7402;
210110;1400;25,6898;
210110;1500;26,6395;
210110;1600;27,0808;
210110;1700;26,9305;
210110;1800;25,7384;
210110;1900;23,788;
210110;2000;21,0544;
210110;2100;18,854;
210110;2200;17,6703;
210110;2300;16,3866;
210111;0000;15,0681;
210111;0100;14,3096;
210111;0200;13,5011;
210111;0300;12,9092;
210111;0400;12,7174;
210111;0500;11,7672;
210111;0600;11,2587;
210111;0700;12,9085;
210111;0800;15,7333;
210111;0900;17,8569;
210111;1000;20,1566;
210111;1100;22,0229;
210111;1200;23,7141;
210111;1300;25,6721;
210111;1400;26,7884;
210111;1500;27,5047;
210111;1600;28,2877;
210111;1700;28,3873;
210111;1800;27,937;
210111;1900;26,7866;
210111;2000;24,5446;
210111;2100;22,1693;
210111;2200;20,5522;
210111;2300;19,2601;
210112;0000;17,9848;
210112;0100;17,4761;
210112;0200;16,534;
210112;0300;15,0752;
210112;0400;14,175;
210112;0500;13,4785;
210112;0600;12,92;
210112;0700;14,5948;
210112;0800;19,1142;
210112;0900;20,5638;
210112;1000;23,0468;
210112;1100;25,1714;
210112;1200;26,4711;
210112;1300;28,479;
210112;1400;29,837;
210112;1500;30,445;
210112;1600;30,3029;
210112;1700;29,1026;
210112;1800;27,7605;
210112;1900;26,5435;
210112;2000;24,3932;
210112;2100;22,1928;
210112;2200;20,9924;
210112;2300;19,6087;
210113;0000;17,925;
210113;0100;16,9569;
210113;0200;15,9033;
210113;0300;14,6364;
210113;0400;13,6196;
210113;0500;13,0777;
210113;0600;12,6275;
210113;0700;14,1691;
210113;0800;18,4544;
210113;0900;20,3457;
210113;1000;23,112;
210113;1100;25,1783;
210113;1200;26,9279;
210113;1300;28,2609;
210113;1400;29,4939;
210113;1500;30,1518;
210113;1600;29,8932;
210113;1700;29,6678;
210113;1800;28,5007;
210113;1900;26,3754;
210113;2000;23,5333;
210113;2100;21,2236;
210113;2200;19,7732;
210113;2300;18,6229;
210114;0000;17,5225;
210114;0100;16,3804;
210114;0200;15,6275;
210114;0300;14,319;
210114;0400;13,7939;
210114;0500;12,6603;
210114;0600;12,2935;
210114;0700;14,1183;
210114;0800;17,7446;
210114;0900;20,6026;
210114;1000;23,6355;
210114;1100;25,4435;
210114;1200;27,0348;
210114;1300;28,1178;
210114;1400;29,284;
210114;1500;29,7171;
210114;1600;29,8;
210114;1700;29,0152;
210114;1800;27,1232;
210114;1900;25,3729;
210114;2000;22,6558;
210114;2100;20,9804;
210114;2200;19,7301;
210114;2300;18,888;
210115;0000;18,2293;
210115;0100;16,7207;
210115;0200;16,0536;
210115;0300;15,3266;
210115;0400;14,5514;
210115;0500;13,6346;
210115;0600;12,7761;
210115;0700;14,6176;
210115;0800;18,9848;
210115;0900;20,8761;
210115;1000;22,9007;
210115;1100;25,1754;
210115;1200;26,5333;
210115;1300;27,3236;
210115;1400;28,2732;
210115;1500;29,1395;
210115;1600;29,6975;
210115;1700;29,5971;
210115;1800;28,7968;
210115;1900;27,588;
210115;2000;25,1043;
210115;2100;22,4207;
210115;2200;20,9286;
210115;2300;19,5699;
210116;0000;18,6196;
210116;0100;17,3358;
210116;0200;17,0688;
210116;0300;16,0851;
210116;0400;15,109;
210116;0500;14,3088;
210116;0600;13,792;
210116;0700;14,4585;
210116;0800;17,675;
210116;0900;20,3237;
210116;1000;22,3316;
210116;1100;24,3312;
210116;1200;26,0059;
210116;1300;27,9388;
210116;1400;28,3384;
210116;1500;29,0048;
210116;1600;29,1794;
210116;1700;29,129;
210116;1800;28,5536;
210116;1900;27,2283;
210116;2000;24,7446;
210116;2100;22,9193;
210116;2200;21,3772;
210116;2300;19,6351;
210117;0000;18,5598;
210117;0100;17,5928;
210117;0200;16,534;
210117;0300;16,0754;
210117;0400;14,875;
210117;0500;14,4034;
210117;0600;14,1283;
210117;0700;15,9531;
210117;0800;21,1891;
210117;0900;22,8222;
210117;1000;24,9551;
210117;1100;26,7215;
210117;1200;28,6127;
210117;1300;29,6457;
210117;1400;30,787;
210117;1500;31,695;
210117;1600;31,9029;
210117;1700;32,1134;
210117;1800;31,0105;
210117;1900;28,9435;
210117;2000;26,1432;
210117;2100;23,7094;
210117;2200;22,184;
210117;2300;20,7004;
210118;0000;19,8833;
210118;0100;18,9152;
210118;0200;18,0482;
210118;0300;16,7728;
210118;0400;16,0975;
210118;0500;15,736;
210118;0600;15,2108;
210118;0700;16,6547;
210118;0800;21,9711;
210118;0900;24,4873;
210118;1000;26,0536;
210118;1100;27,62;
210118;1200;29,1612;
210118;1300;30,3858;
210118;1400;30,7772;
210118;1500;31,311;
210118;1600;31,2932;
210118;1700;30,4178;
210118;1800;29,0257;
210118;1900;27,6587;
210118;2000;25,4;
210118;2100;23,3318;
210118;2200;22,0398;
210118;2300;20,7979;
210119;0000;19,6391;
210119;0100;18,6054;
210119;0200;17,5718;
210119;0300;17,263;
210119;0400;16,271;
210119;0500;15,9103;
210119;0600;15,1935;
210119;0700;16,4366;
210119;0800;19,7112;
210119;0900;22,1526;
210119;1000;23,8272;
210119;1100;25,6268;
210119;1200;26,9515;
210119;1300;27,9844;
210119;1400;28,5507;
210119;1500;28,6337;
210119;1600;28,7091;
210119;1700;28,6902;
210119;1800;28,4232;
210119;1900;26,5811;
210119;2000;24,1891;
210119;2100;22,1054;
210119;2200;20,7633;
210119;2300;20,0464;
210120;0000;19,3376;
